# A b Om H0
1.634165545574397971e+00 2.673773394204790321e+01 1.249137466860902601e-01 6.968976027035635923e+01
1.528341548316933141e+00 2.662195860986815887e+01 1.260745329992798147e-01 6.994729117032544252e+01
1.635381265841056919e+00 2.665728569101350942e+01 1.281655466836980617e-01 6.967483481207888474e+01
1.796230082850074572e+00 2.639208088994591250e+01 1.219793189732352595e-01 6.946347650716934652e+01
1.452048467716314351e+00 2.653896786388704854e+01 1.267908178925077345e-01 6.995213025636375903e+01
1.456725020281544714e+00 2.653083745730782184e+01 1.261587121657786192e-01 7.017443909784560674e+01
1.526577524922541507e+00 2.631224338645678884e+01 1.214979489847420047e-01 7.008574780578845775e+01
1.497877738658577318e+00 2.582861125883685816e+01 1.290859400722875749e-01 6.974421970626569589e+01
1.647186175908627481e+00 2.656900063124261635e+01 1.227143309506982666e-01 6.972212134241947012e+01
1.406623810310076994e+00 2.624227569359649692e+01 1.276217132693839851e-01 7.000032634523952879e+01
1.709316532714907133e+00 2.653136661351002701e+01 1.284595157848190672e-01 6.931097797316668618e+01
1.514394699202155747e+00 2.617126230233892059e+01 1.264681650278403346e-01 6.990946391993504960e+01
1.591803561671843781e+00 2.641578757681945788e+01 1.262273210745083751e-01 6.979423908020579859e+01
1.463032403957957417e+00 2.634049093626185112e+01 1.265805419754058581e-01 7.016027021013253773e+01
1.560295297781444157e+00 2.654935047803524384e+01 1.214151635869030327e-01 7.006174480639185731e+01
1.599481807383338561e+00 2.665440780234590434e+01 1.268480480387446929e-01 6.985710458329035077e+01
1.679668099295784867e+00 2.653755933795162392e+01 1.278951828857684825e-01 6.953546582067234283e+01
1.570019043952612048e+00 2.620962028061149951e+01 1.237435150070194390e-01 6.988410459789497509e+01
1.398383839885823487e+00 2.632135742707074400e+01 1.242053263670191282e-01 7.019369452208378846e+01
1.543848203475322700e+00 2.675113355805502735e+01 1.284712510762306137e-01 6.987172254603673593e+01
1.632739367907696693e+00 2.672689515043180108e+01 1.249579700742257660e-01 6.969327770111677012e+01
1.528341548316933141e+00 2.662195860986815887e+01 1.260745329992798147e-01 6.994729117032544252e+01
1.623863370703068076e+00 2.659345603297305161e+01 1.276532599594198403e-01 6.970639420387185226e+01
1.796230082850074572e+00 2.639208088994591250e+01 1.219793189732352595e-01 6.946347650716934652e+01
1.452048467716314351e+00 2.653896786388704854e+01 1.267908178925077345e-01 6.995213025636375903e+01
1.456725020281544714e+00 2.653083745730782184e+01 1.261587121657786192e-01 7.017443909784560674e+01
1.526577524922541507e+00 2.631224338645678884e+01 1.214979489847420047e-01 7.008574780578845775e+01
1.497877738658577318e+00 2.582861125883685816e+01 1.290859400722875749e-01 6.974421970626569589e+01
1.662768107248372207e+00 2.655266201385542857e+01 1.194146398531870379e-01 6.973262862020443720e+01
1.441713355411292641e+00 2.625576776639971399e+01 1.271135360066238673e-01 6.995197543835413967e+01
1.717906696556197543e+00 2.652957236971895583e+01 1.286230223011784746e-01 6.924593617607771989e+01
1.511289259100267124e+00 2.607090914187549657e+01 1.265558121140617220e-01 6.990104121030796591e+01
1.676139820442337225e+00 2.647154497412973484e+01 1.264795222815423281e-01 6.954406106572378121e+01
1.471930342265366898e+00 2.633653555854463946e+01 1.258688492728645414e-01 7.014983517206340480e+01
1.560295297781444157e+00 2.654935047803524384e+01 1.214151635869030327e-01 7.006174480639185731e+01
1.610363291163786847e+00 2.667766122675565299e+01 1.268043960990457575e-01 6.984902368800310057e+01
1.726468530114966482e+00 2.644295076848381143e+01 1.286317737937653083e-01 6.932372519728191662e+01
1.635463977225119381e+00 2.616701462675484535e+01 1.235674251785719852e-01 6.976605718425078351e+01
1.529444059710398207e+00 2.634465545427369904e+01 1.234720254410464346e-01 6.995314296417163291e+01
1.582223110366774321e+00 2.650646488709672965e+01 1.264171958133402940e-01 6.982746271768816371e+01
1.632739367907696693e+00 2.672689515043180108e+01 1.249579700742257660e-01 6.969327770111677012e+01
1.528341548316933141e+00 2.662195860986815887e+01 1.260745329992798147e-01 6.994729117032544252e+01
1.634127348306313454e+00 2.652943565290441796e+01 1.282986427977751698e-01 6.959795441087463530e+01
1.796230082850074572e+00 2.639208088994591250e+01 1.219793189732352595e-01 6.946347650716934652e+01
1.505499332319094385e+00 2.651615654738779781e+01 1.260435996624738320e-01 6.987624309610482953e+01
1.463345608996415637e+00 2.652904837496370405e+01 1.261683922412816516e-01 7.015541816724972080e+01
1.486064050716662033e+00 2.636627877364882266e+01 1.207279572307134174e-01 7.020469536515550146e+01
1.497877738658577318e+00 2.582861125883685816e+01 1.290859400722875749e-01 6.974421970626569589e+01
1.629816034275240133e+00 2.654501312871913399e+01 1.208035866893902716e-01 6.976271974727016811e+01
1.419217675195361350e+00 2.621563103525217642e+01 1.272250204107819305e-01 6.997190998558757258e+01
1.679105662681112721e+00 2.661946984590215237e+01 1.269532761923289066e-01 6.944973866633085890e+01
1.607341845227023613e+00 2.623698257550141832e+01 1.274824882157850892e-01 6.964333657267233946e+01
1.676139820442337225e+00 2.647154497412973484e+01 1.264795222815423281e-01 6.954406106572378121e+01
1.480170865854686379e+00 2.638062896121567391e+01 1.259117470396878269e-01 7.008267372478188406e+01
1.569186984362578308e+00 2.657114206951193935e+01 1.218500028338970614e-01 7.001651965532215627e+01
1.610363291163786847e+00 2.667766122675565299e+01 1.268043960990457575e-01 6.984902368800310057e+01
1.696028601789598023e+00 2.639032060390240630e+01 1.283381018037153543e-01 6.940539411443518247e+01
1.635463977225119381e+00 2.616701462675484535e+01 1.235674251785719852e-01 6.976605718425078351e+01
1.488203058626319075e+00 2.640166012110374538e+01 1.213487879376470985e-01 7.011716207771819143e+01
1.519837168051248355e+00 2.690111235677522572e+01 1.288685499185505401e-01 6.992876383471271140e+01
1.593026924943358402e+00 2.663801751546057517e+01 1.239752883675450529e-01 6.980845877443370284e+01
1.528341548316933141e+00 2.662195860986815887e+01 1.260745329992798147e-01 6.994729117032544252e+01
1.645598876866003257e+00 2.665468563681798031e+01 1.286481804028261622e-01 6.957851842105500850e+01
1.744229775426890061e+00 2.646964855987299714e+01 1.233144981305648452e-01 6.950917551005422013e+01
1.426527286561817487e+00 2.650800375018863519e+01 1.246591005834913335e-01 7.004710032821758148e+01
1.463345608996415637e+00 2.652904837496370405e+01 1.261683922412816516e-01 7.015541816724972080e+01
1.466295441579080094e+00 2.631313026182048631e+01 1.197673613492518663e-01 7.025806632140162833e+01
1.501303463878713718e+00 2.584096674252310066e+01 1.290358516234675901e-01 6.974037318716263201e+01
1.629816034275240133e+00 2.654501312871913399e+01 1.208035866893902716e-01 6.976271974727016811e+01
1.424603365908326591e+00 2.622982211842315081e+01 1.271172372323081945e-01 6.998059046249203163e+01
1.651830826128841023e+00 2.660747796042698354e+01 1.256869677826751019e-01 6.959037771942131201e+01
1.607341845227023613e+00 2.623698257550141832e+01 1.274824882157850892e-01 6.964333657267233946e+01
1.670388692289923815e+00 2.648066609325935161e+01 1.257748511897286703e-01 6.957120768311543202e+01
1.482801313689651179e+00 2.638317142148592609e+01 1.259525287247404146e-01 7.007439197626743521e+01
1.566928201638136953e+00 2.657436211992608577e+01 1.217344634221111527e-01 7.002740251728987175e+01
1.607808946373356029e+00 2.669359365866762346e+01 1.266437828987144187e-01 6.987601055713172116e+01
1.696028601789598023e+00 2.639032060390240630e+01 1.283381018037153543e-01 6.940539411443518247e+01
1.647084923155991865e+00 2.609615529897571307e+01 1.238685564059548022e-01 6.972214132886384164e+01
1.488326001323798220e+00 2.640369371727555858e+01 1.213844711164907830e-01 7.011213097033977704e+01
1.560794841865477345e+00 2.676849600484343483e+01 1.258650443851243583e-01 6.986692668539711804e+01
1.596837535752020365e+00 2.667113063892053049e+01 1.237650494949915497e-01 6.981128736018219172e+01
1.528341548316933141e+00 2.662195860986815887e+01 1.260745329992798147e-01 6.994729117032544252e+01
1.645598876866003257e+00 2.665468563681798031e+01 1.286481804028261622e-01 6.957851842105500850e+01
1.744229775426890061e+00 2.646964855987299714e+01 1.233144981305648452e-01 6.950917551005422013e+01
1.372016778553143412e+00 2.649807993469233125e+01 1.256929306570487015e-01 7.012335506493866433e+01
1.474739223171523284e+00 2.632251044848402088e+01 1.270291027836641662e-01 7.003083624914367533e+01
1.466295441579080094e+00 2.631313026182048631e+01 1.197673613492518663e-01 7.025806632140162833e+01
1.501303463878713718e+00 2.584096674252310066e+01 1.290358516234675901e-01 6.974037318716263201e+01
1.618616344473010171e+00 2.658784336830359152e+01 1.218093166731317456e-01 6.977921359093822673e+01
1.429702933991972014e+00 2.623364849581253466e+01 1.270565653779927306e-01 6.997306914205663020e+01
1.651830826128841023e+00 2.660747796042698354e+01 1.256869677826751019e-01 6.959037771942131201e+01
1.607341845227023613e+00 2.623698257550141832e+01 1.274824882157850892e-01 6.964333657267233946e+01
1.664426213494223594e+00 2.650095342544921806e+01 1.258576413451352738e-01 6.960024871942154334e+01
1.394237066332149277e+00 2.623546373066688275e+01 1.244860549191771498e-01 7.034415441831519900e+01
1.599452152674585514e+00 2.638032754696240545e+01 1.226003812690417832e-01 6.990354141421961742e+01
1.607808946373356029e+00 2.669359365866762346e+01 1.266437828987144187e-01 6.987601055713172116e+01
1.708499740414997525e+00 2.641084520654430889e+01 1.270383397216058863e-01 6.943224558036092731e+01
1.647084923155991865e+00 2.609615529897571307e+01 1.238685564059548022e-01 6.972214132886384164e+01
1.515644851312708763e+00 2.643097962371868803e+01 1.212723141384066811e-01 7.004466676393340663e+01
1.560794841865477345e+00 2.676849600484343483e+01 1.258650443851243583e-01 6.986692668539711804e+01
1.615789766124253513e+00 2.667330650512347034e+01 1.244980749491814143e-01 6.971929850637349091e+01
1.561975305439779138e+00 2.678034902376906601e+01 1.259642652442969080e-01 6.994814042213562288e+01
1.645598876866003257e+00 2.665468563681798031e+01 1.286481804028261622e-01 6.957851842105500850e+01
1.744229775426890061e+00 2.646964855987299714e+01 1.233144981305648452e-01 6.950917551005422013e+01
1.422725697860138805e+00 2.649420654955100218e+01 1.253689018238924313e-01 7.003968151847406887e+01
1.474739223171523284e+00 2.632251044848402088e+01 1.270291027836641662e-01 7.003083624914367533e+01
1.432781488128185954e+00 2.635335211953788814e+01 1.190070999721821732e-01 7.035741372312223518e+01
1.501303463878713718e+00 2.584096674252310066e+01 1.290358516234675901e-01 6.974037318716263201e+01
1.621406417502823327e+00 2.659307449275642554e+01 1.217318197550734948e-01 6.977635052714896347e+01
1.456589278952264088e+00 2.628405786326142390e+01 1.263097717098666806e-01 6.994547942671262319e+01
1.643668851249882046e+00 2.667650724497848103e+01 1.255763690937351240e-01 6.958398118299929536e+01
1.607093345442557109e+00 2.623819353881809846e+01 1.274780594151156687e-01 6.964429267859799211e+01
1.673410300498868519e+00 2.654212802150635753e+01 1.256037210823030825e-01 6.959334701059871975e+01
1.394237066332149277e+00 2.623546373066688275e+01 1.244860549191771498e-01 7.034415441831519900e+01
1.608573863702019269e+00 2.638647431002647181e+01 1.223635388564014298e-01 6.990086369662191146e+01
1.607808946373356029e+00 2.669359365866762346e+01 1.266437828987144187e-01 6.987601055713172116e+01
1.708499740414997525e+00 2.641084520654430889e+01 1.270383397216058863e-01 6.943224558036092731e+01
1.682010283555111396e+00 2.615729169003684618e+01 1.226306099026410606e-01 6.971777346051496238e+01
1.532256094981714334e+00 2.645773047944978273e+01 1.208326040225607689e-01 7.000369029439653445e+01
1.586872589264148870e+00 2.667651592612411449e+01 1.261006500682474440e-01 6.977911595618836316e+01
1.615789766124253513e+00 2.667330650512347034e+01 1.244980749491814143e-01 6.971929850637349091e+01
1.561975305439779138e+00 2.678034902376906601e+01 1.259642652442969080e-01 6.994814042213562288e+01
1.645598876866003257e+00 2.665468563681798031e+01 1.286481804028261622e-01 6.957851842105500850e+01
1.709868631535044647e+00 2.652562884595575454e+01 1.237922680141643889e-01 6.957618967891927753e+01
1.422725697860138805e+00 2.649420654955100218e+01 1.253689018238924313e-01 7.003968151847406887e+01
1.474739223171523284e+00 2.632251044848402088e+01 1.270291027836641662e-01 7.003083624914367533e+01
1.487449121017071052e+00 2.643712255273142731e+01 1.207100298555536383e-01 7.015691936659997907e+01
1.521886364098950395e+00 2.595703900332371461e+01 1.289805525818173704e-01 6.971728554749347495e+01
1.631877976797569740e+00 2.661974250275790865e+01 1.247255245099121307e-01 6.969072009998700423e+01
1.377115995967050477e+00 2.630827640114156196e+01 1.256928604092448776e-01 7.010452030994254358e+01
1.619365375051495359e+00 2.653292683620524883e+01 1.262557236898932123e-01 6.961058401831181186e+01
1.601353410226615148e+00 2.595100409276637521e+01 1.294449511289648969e-01 6.959478626578660965e+01
1.770847697680803634e+00 2.664916038224549055e+01 1.259938103477671045e-01 6.933129925444053754e+01
1.394237066332149277e+00 2.623546373066688275e+01 1.244860549191771498e-01 7.034415441831519900e+01
1.608573863702019269e+00 2.638647431002647181e+01 1.223635388564014298e-01 6.990086369662191146e+01
1.620782379632099701e+00 2.667292452970713512e+01 1.268586739880550873e-01 6.987851723049949726e+01
1.658019423327801167e+00 2.642557050136175079e+01 1.267434432583703086e-01 6.953954559435790372e+01
1.682010283555111396e+00 2.615729169003684618e+01 1.226306099026410606e-01 6.971777346051496238e+01
1.532256094981714334e+00 2.645773047944978273e+01 1.208326040225607689e-01 7.000369029439653445e+01
1.586872589264148870e+00 2.667651592612411449e+01 1.261006500682474440e-01 6.977911595618836316e+01
1.589282759472041784e+00 2.671491513504103210e+01 1.246969382011985650e-01 6.975961985405083965e+01
1.561975305439779138e+00 2.678034902376906601e+01 1.259642652442969080e-01 6.994814042213562288e+01
1.655742511272828121e+00 2.670176576999890372e+01 1.295732649150556637e-01 6.956611970669695211e+01
1.730856427330136560e+00 2.654492326026006310e+01 1.237461349289694507e-01 6.952512416803504891e+01
1.463451290133702676e+00 2.653048278241497826e+01 1.261037208033172485e-01 6.995691459285910696e+01
1.474739223171523284e+00 2.632251044848402088e+01 1.270291027836641662e-01 7.003083624914367533e+01
1.521593606359356032e+00 2.651933617566131218e+01 1.225613025589031152e-01 7.002717230349203703e+01
1.537565022486050204e+00 2.613334636966213154e+01 1.279840404365609474e-01 6.972713392479752770e+01
1.631877976797569740e+00 2.661974250275790865e+01 1.247255245099121307e-01 6.969072009998700423e+01
1.377115995967050477e+00 2.630827640114156196e+01 1.256928604092448776e-01 7.010452030994254358e+01
1.619365375051495359e+00 2.653292683620524883e+01 1.262557236898932123e-01 6.961058401831181186e+01
1.493821658462384461e+00 2.612233195659896268e+01 1.276456577808763593e-01 6.983922627096123392e+01
1.761421668054686140e+00 2.663006510915548475e+01 1.256535000647252542e-01 6.936915395675380580e+01
1.394237066332149277e+00 2.623546373066688275e+01 1.244860549191771498e-01 7.034415441831519900e+01
1.663423674570664090e+00 2.647388746795931880e+01 1.235441495351480984e-01 6.971005834752124031e+01
1.596520736415732555e+00 2.671724393827192401e+01 1.264896737252687864e-01 6.990724120730433810e+01
1.563960400821887253e+00 2.645300786539905502e+01 1.261939682417123065e-01 6.973947568619931303e+01
1.682010283555111396e+00 2.615729169003684618e+01 1.226306099026410606e-01 6.971777346051496238e+01
1.532256094981714334e+00 2.645773047944978273e+01 1.208326040225607689e-01 7.000369029439653445e+01
1.576722412019756714e+00 2.666536545655962698e+01 1.271796505916844844e-01 6.980758561126269512e+01
1.600009611224052275e+00 2.669094759170048192e+01 1.247041371572072677e-01 6.974226867018565201e+01
1.564751264222741689e+00 2.680715064536909509e+01 1.258957806277499203e-01 6.995257659258210481e+01
1.660660349513944034e+00 2.669606999390029145e+01 1.297720232950706210e-01 6.954523272565687364e+01
1.730856427330136560e+00 2.654492326026006310e+01 1.237461349289694507e-01 6.952512416803504891e+01
1.463451290133702676e+00 2.653048278241497826e+01 1.261037208033172485e-01 6.995691459285910696e+01
1.354598722679778433e+00 2.618797112925047443e+01 1.276717202986986377e-01 7.032201141228136976e+01
1.521593606359356032e+00 2.651933617566131218e+01 1.225613025589031152e-01 7.002717230349203703e+01
1.537565022486050204e+00 2.613334636966213154e+01 1.279840404365609474e-01 6.972713392479752770e+01
1.631877976797569740e+00 2.661974250275790865e+01 1.247255245099121307e-01 6.969072009998700423e+01
1.377115995967050477e+00 2.630827640114156196e+01 1.256928604092448776e-01 7.010452030994254358e+01
1.618301674991425410e+00 2.653762744035078569e+01 1.262506471223825144e-01 6.961610116398273362e+01
1.493821658462384461e+00 2.612233195659896268e+01 1.276456577808763593e-01 6.983922627096123392e+01
1.700992732776023697e+00 2.657588040309380517e+01 1.258188991677747781e-01 6.948248325993588992e+01
1.324748329384034307e+00 2.600248722710375660e+01 1.239115569586327625e-01 7.050373203040672365e+01
1.772397130387074027e+00 2.656131426344293445e+01 1.215314378568229797e-01 6.952479519398566765e+01
1.596520736415732555e+00 2.671724393827192401e+01 1.264896737252687864e-01 6.990724120730433810e+01
1.587056486056541038e+00 2.641684925753830626e+01 1.281743011251303133e-01 6.958263904847372316e+01
1.682010283555111396e+00 2.615729169003684618e+01 1.226306099026410606e-01 6.971777346051496238e+01
1.532256094981714334e+00 2.645773047944978273e+01 1.208326040225607689e-01 7.000369029439653445e+01
1.624563158832776466e+00 2.643450668743357568e+01 1.251126555933710083e-01 6.976677672889097437e+01
1.555107124298584997e+00 2.674105852162931996e+01 1.250328932080472244e-01 6.981678579225952319e+01
1.543743849535401447e+00 2.686660103433653290e+01 1.255030715986625578e-01 6.998255440375740477e+01
1.660660349513944034e+00 2.669606999390029145e+01 1.297720232950706210e-01 6.954523272565687364e+01
1.730856427330136560e+00 2.654492326026006310e+01 1.237461349289694507e-01 6.952512416803504891e+01
1.470795547139125414e+00 2.653082163984916875e+01 1.261106892370674748e-01 6.994075046504717363e+01
1.354598722679778433e+00 2.618797112925047443e+01 1.276717202986986377e-01 7.032201141228136976e+01
1.534140395762769060e+00 2.652114396982337041e+01 1.222941361591014936e-01 6.998619433857909655e+01
1.606483852313924654e+00 2.625894693896632859e+01 1.260903223112384286e-01 6.966775129317592530e+01
1.631877976797569740e+00 2.661974250275790865e+01 1.247255245099121307e-01 6.969072009998700423e+01
1.407566492999032581e+00 2.638923649374250147e+01 1.257257914331870174e-01 7.007986203670039060e+01
1.618301674991425410e+00 2.653762744035078569e+01 1.262506471223825144e-01 6.961610116398273362e+01
1.587861175464551078e+00 2.627052046660268658e+01 1.255816631135409367e-01 6.973308287504428904e+01
1.700992732776023697e+00 2.657588040309380517e+01 1.258188991677747781e-01 6.948248325993588992e+01
1.324748329384034307e+00 2.600248722710375660e+01 1.239115569586327625e-01 7.050373203040672365e+01
1.772397130387074027e+00 2.656131426344293445e+01 1.215314378568229797e-01 6.952479519398566765e+01
1.596520736415732555e+00 2.671724393827192401e+01 1.264896737252687864e-01 6.990724120730433810e+01
1.552959676388558474e+00 2.628750093455797199e+01 1.274341602388805172e-01 6.959996743600059688e+01
1.672559829219968819e+00 2.618379884925591128e+01 1.225796691692964679e-01 6.973311647985855188e+01
1.551401309483377622e+00 2.652363099483451947e+01 1.219265890498173605e-01 6.992981998701662860e+01
1.618422088080318844e+00 2.642769638142841515e+01 1.251874482944279887e-01 6.978138653190062257e+01
1.577472770255949230e+00 2.654831030365330946e+01 1.242851133566814648e-01 6.982558463237458568e+01
1.548403144115546581e+00 2.680364810371167295e+01 1.255113717621834935e-01 6.995620735490180664e+01
1.638951436860532240e+00 2.672773398882149820e+01 1.289793695677013963e-01 6.962643407972640830e+01
1.723711701920034534e+00 2.654446013783466185e+01 1.239051157941606501e-01 6.953089918544813486e+01
1.453953364836256146e+00 2.656827105925757948e+01 1.261868000011138191e-01 6.997062751315478124e+01
1.354598722679778433e+00 2.618797112925047443e+01 1.276717202986986377e-01 7.032201141228136976e+01
1.534140395762769060e+00 2.652114396982337041e+01 1.222941361591014936e-01 6.998619433857909655e+01
1.606483852313924654e+00 2.625894693896632859e+01 1.260903223112384286e-01 6.966775129317592530e+01
1.682562427654818782e+00 2.683312116586761675e+01 1.229859316172171035e-01 6.974900504675022717e+01
1.440572399247674884e+00 2.650493744193255452e+01 1.256718098450214094e-01 7.005627715671826650e+01
1.618301674991425410e+00 2.653762744035078569e+01 1.262506471223825144e-01 6.961610116398273362e+01
1.587861175464551078e+00 2.627052046660268658e+01 1.255816631135409367e-01 6.973308287504428904e+01
1.751760400483425517e+00 2.651839901118774989e+01 1.260924264183099497e-01 6.936614717955154674e+01
1.324748329384034307e+00 2.600248722710375660e+01 1.239115569586327625e-01 7.050373203040672365e+01
1.757505430660439627e+00 2.657988565764408051e+01 1.223625801716614891e-01 6.953613745409913349e+01
1.577678358394698943e+00 2.669159211451418301e+01 1.263908557405360455e-01 6.992524839961286887e+01
1.537752900568184034e+00 2.626983895015298032e+01 1.275367928903103631e-01 6.961785294541346047e+01
1.622780155781239353e+00 2.615784906511812835e+01 1.227702923638759047e-01 6.984340895285380668e+01
1.551267740052571176e+00 2.651579421063351916e+01 1.218146279025349860e-01 6.993389410129600492e+01
1.648553115645009504e+00 2.658266138138316137e+01 1.247987786977297064e-01 6.982901072540924758e+01
1.574846950993842309e+00 2.661852569189606754e+01 1.239573917037926493e-01 6.984896578581434312e+01
1.548403144115546581e+00 2.680364810371167295e+01 1.255113717621834935e-01 6.995620735490180664e+01
1.638951436860532240e+00 2.672773398882149820e+01 1.289793695677013963e-01 6.962643407972640830e+01
1.723711701920034534e+00 2.654446013783466185e+01 1.239051157941606501e-01 6.953089918544813486e+01
1.453953364836256146e+00 2.656827105925757948e+01 1.261868000011138191e-01 6.997062751315478124e+01
1.369889183901088492e+00 2.622012341503601718e+01 1.275051179217545627e-01 7.029739463534832566e+01
1.534140395762769060e+00 2.652114396982337041e+01 1.222941361591014936e-01 6.998619433857909655e+01
1.595476132438070849e+00 2.625584520035853942e+01 1.261594315360802521e-01 6.969634334276422294e+01
1.679387518714665406e+00 2.679725890499135943e+01 1.229744794764431881e-01 6.975401863683438819e+01
1.432278152117360870e+00 2.648196087757429495e+01 1.256841506028433253e-01 7.006397443885764176e+01
1.636592762616481567e+00 2.650357551522957422e+01 1.272159308004101319e-01 6.951808311644124672e+01
1.587861175464551078e+00 2.627052046660268658e+01 1.255816631135409367e-01 6.973308287504428904e+01
1.751760400483425517e+00 2.651839901118774989e+01 1.260924264183099497e-01 6.936614717955154674e+01
1.334326140715918374e+00 2.601964817970575083e+01 1.239378000618454739e-01 7.048377447068226331e+01
1.669398544035368026e+00 2.659852401006682499e+01 1.231318512129310483e-01 6.968703288696296738e+01
1.522128710296446252e+00 2.654024775201137842e+01 1.258463408191411448e-01 7.005229761653224330e+01
1.508408738506183067e+00 2.632885345653084741e+01 1.270213687122503932e-01 6.974196854270329027e+01
1.581866098182465041e+00 2.632553756803548950e+01 1.225505097021889339e-01 6.990931537559920628e+01
1.560225958039730632e+00 2.645575022621888195e+01 1.227368130487388048e-01 6.988473471741255594e+01
1.565917221810798399e+00 2.647515321299391999e+01 1.256013251894708693e-01 6.996790678853859902e+01
1.574034088677673360e+00 2.660547467065159566e+01 1.241070369565662052e-01 6.985979283969022902e+01
1.548403144115546581e+00 2.680364810371167295e+01 1.255113717621834935e-01 6.995620735490180664e+01
1.638951436860532240e+00 2.672773398882149820e+01 1.289793695677013963e-01 6.962643407972640830e+01
1.723711701920034534e+00 2.654446013783466185e+01 1.239051157941606501e-01 6.953089918544813486e+01
1.453953364836256146e+00 2.656827105925757948e+01 1.261868000011138191e-01 6.997062751315478124e+01
1.346504022813096002e+00 2.614368222899596006e+01 1.277662967956875728e-01 7.034208984856768154e+01
1.552418517023281819e+00 2.643587106782842255e+01 1.234126943158151968e-01 6.990007492540979683e+01
1.595476132438070849e+00 2.625584520035853942e+01 1.261594315360802521e-01 6.969634334276422294e+01
1.679387518714665406e+00 2.679725890499135943e+01 1.229744794764431881e-01 6.975401863683438819e+01
1.484996841364565778e+00 2.662800117964636470e+01 1.256057120699099472e-01 7.001505009180378636e+01
1.636592762616481567e+00 2.650357551522957422e+01 1.272159308004101319e-01 6.951808311644124672e+01
1.587861175464551078e+00 2.627052046660268658e+01 1.255816631135409367e-01 6.973308287504428904e+01
1.751760400483425517e+00 2.651839901118774989e+01 1.260924264183099497e-01 6.936614717955154674e+01
1.405491823611288993e+00 2.613469647146386876e+01 1.238254019931215311e-01 7.031569029353742906e+01
1.705002040188082102e+00 2.661889246845760582e+01 1.233523598113186320e-01 6.960828573769556726e+01
1.535905218553205387e+00 2.658848020418410130e+01 1.256383797980043238e-01 7.011107497227162355e+01
1.478772595226067965e+00 2.638845517093401938e+01 1.265008159440798030e-01 6.986731911897145153e+01
1.581866098182465041e+00 2.632553756803548950e+01 1.225505097021889339e-01 6.990931537559920628e+01
1.560225958039730632e+00 2.645575022621888195e+01 1.227368130487388048e-01 6.988473471741255594e+01
1.565917221810798399e+00 2.647515321299391999e+01 1.256013251894708693e-01 6.996790678853859902e+01
1.574034088677673360e+00 2.660547467065159566e+01 1.241070369565662052e-01 6.985979283969022902e+01
1.548403144115546581e+00 2.680364810371167295e+01 1.255113717621834935e-01 6.995620735490180664e+01
1.638951436860532240e+00 2.672773398882149820e+01 1.289793695677013963e-01 6.962643407972640830e+01
1.722641851726604445e+00 2.654545417687434039e+01 1.238216860874650216e-01 6.953718325474204676e+01
1.549427566820468671e+00 2.656016344116601502e+01 1.253463941983913310e-01 6.981660995492021016e+01
1.346504022813096002e+00 2.614368222899596006e+01 1.277662967956875728e-01 7.034208984856768154e+01
1.553671647191885663e+00 2.632109405718087913e+01 1.227577324772407136e-01 6.988255694079174418e+01
1.580988117227173806e+00 2.631642025731728296e+01 1.252352101122001793e-01 6.976489489258588605e+01
1.679387518714665406e+00 2.679725890499135943e+01 1.229744794764431881e-01 6.975401863683438819e+01
1.462529770191396183e+00 2.669752396868073419e+01 1.263165855012573224e-01 7.004098718031924875e+01
1.636592762616481567e+00 2.650357551522957422e+01 1.272159308004101319e-01 6.951808311644124672e+01
1.587480845708580057e+00 2.627306039214946409e+01 1.255624916790929191e-01 6.973484323505444138e+01
1.751760400483425517e+00 2.651839901118774989e+01 1.260924264183099497e-01 6.936614717955154674e+01
1.405491823611288993e+00 2.613469647146386876e+01 1.238254019931215311e-01 7.031569029353742906e+01
1.714396159985716928e+00 2.660780927046327804e+01 1.232228441032286181e-01 6.958741447082080356e+01
1.535905218553205387e+00 2.658848020418410130e+01 1.256383797980043238e-01 7.011107497227162355e+01
1.478772595226067965e+00 2.638845517093401938e+01 1.265008159440798030e-01 6.986731911897145153e+01
1.577714260504577748e+00 2.634109357513492355e+01 1.226720697904283702e-01 6.990801255724377938e+01
1.467998171344107039e+00 2.619143185541092578e+01 1.225528657382564807e-01 6.998590538628401703e+01
1.529632464810514625e+00 2.634966638373716918e+01 1.239230498863570784e-01 7.013755678413369310e+01
1.575100943555299615e+00 2.662260370394014686e+01 1.239106325167743383e-01 6.984558268994156549e+01
1.548753835884177033e+00 2.677152745585674154e+01 1.253280789716100241e-01 6.995130490090105013e+01
1.638951436860532240e+00 2.672773398882149820e+01 1.289793695677013963e-01 6.962643407972640830e+01
1.722641851726604445e+00 2.654545417687434039e+01 1.238216860874650216e-01 6.953718325474204676e+01
1.549427566820468671e+00 2.656016344116601502e+01 1.253463941983913310e-01 6.981660995492021016e+01
1.346504022813096002e+00 2.614368222899596006e+01 1.277662967956875728e-01 7.034208984856768154e+01
1.553671647191885663e+00 2.632109405718087913e+01 1.227577324772407136e-01 6.988255694079174418e+01
1.587469264363752686e+00 2.624815811278362077e+01 1.250777645444913766e-01 6.967759085843302103e+01
1.679387518714665406e+00 2.679725890499135943e+01 1.229744794764431881e-01 6.975401863683438819e+01
1.515851586320280386e+00 2.651638772245373588e+01 1.259947823317932314e-01 6.991034283739691091e+01
1.593919336234806750e+00 2.653955984702818327e+01 1.265473326417124178e-01 6.976940511004164591e+01
