# A b Om H0
1.434414683916885647e+00 2.654443409667994658e+01 2.601408231874157151e-01 7.019391070593850657e+01
1.473297401368946158e+00 2.660821187692368639e+01 2.686154277100590293e-01 7.018472262855482313e+01
1.321212844169373124e+00 2.660750973834111477e+01 2.792085914813568492e-01 7.041414422180734789e+01
1.251653756329559775e+00 2.927068861177121306e+01 2.684889608852893961e-01 7.062278280268618857e+01
1.506994693204666724e+00 2.720395866673777974e+01 2.627941649845341732e-01 6.992762734614497333e+01
1.308495125828276429e+00 2.568540972785874033e+01 2.717560027494901886e-01 7.025242201424794075e+01
1.389535995166810256e+00 2.595183377967245519e+01 2.774100755386058603e-01 7.005981249368687713e+01
1.494223852478023806e+00 2.958346238961245334e+01 2.753985595619405369e-01 7.017285820070891589e+01
1.612442797968369534e+00 2.714999831034949196e+01 2.610234587776800175e-01 7.004357404443864255e+01
1.300478041374822924e+00 2.589261482813737913e+01 2.748027418868997374e-01 7.010880981517306054e+01
1.808755470256131703e+00 2.705257385295828598e+01 2.609116037143573430e-01 6.961866874258342364e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.552839390847679857e+00 2.640671908969460446e+01 2.692708736836835759e-01 6.996487145054528867e+01
1.435690711580581480e+00 2.684456210662407116e+01 2.751900234135986612e-01 7.016841161773579927e+01
1.317640246757108891e+00 2.761750621093796454e+01 2.669793470362729626e-01 7.044259191656642827e+01
1.397361990359317518e+00 2.612582530537413561e+01 2.616357600230528324e-01 7.002574816335922492e+01
1.434414683916885647e+00 2.654443409667994658e+01 2.601408231874157151e-01 7.019391070593850657e+01
1.473297401368946158e+00 2.660821187692368639e+01 2.686154277100590293e-01 7.018472262855482313e+01
1.321212844169373124e+00 2.660750973834111477e+01 2.792085914813568492e-01 7.041414422180734789e+01
1.270647323727385869e+00 2.807266617279511678e+01 2.695806442909930434e-01 7.049902659028752794e+01
1.471565592916804555e+00 2.682303534942506573e+01 2.675347784780105487e-01 6.996225305598258615e+01
1.308495125828276429e+00 2.568540972785874033e+01 2.717560027494901886e-01 7.025242201424794075e+01
1.389535995166810256e+00 2.595183377967245519e+01 2.774100755386058603e-01 7.005981249368687713e+01
1.493085114922184209e+00 2.960690259986258965e+01 2.755370269375724268e-01 7.017410352330513490e+01
1.469501106982353367e+00 2.737668009985527462e+01 2.639113060351379048e-01 7.023704689310036997e+01
1.391790672525065498e+00 2.765351271749761608e+01 2.751508573468167684e-01 7.013976475455969251e+01
1.808755470256131703e+00 2.705257385295828598e+01 2.609116037143573430e-01 6.961866874258342364e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.552839390847679857e+00 2.640671908969460446e+01 2.692708736836835759e-01 6.996487145054528867e+01
1.435690711580581480e+00 2.684456210662407116e+01 2.751900234135986612e-01 7.016841161773579927e+01
1.317640246757108891e+00 2.761750621093796454e+01 2.669793470362729626e-01 7.044259191656642827e+01
1.384300975057600303e+00 2.632649440734363111e+01 2.624546727641908217e-01 7.007453096759481070e+01
1.434414683916885647e+00 2.654443409667994658e+01 2.601408231874157151e-01 7.019391070593850657e+01
1.474013019608564790e+00 2.661381966408697508e+01 2.685402903564436672e-01 7.018578980226736519e+01
1.338538087775607899e+00 2.653033739232180110e+01 2.746076353419489302e-01 7.032087973166794370e+01
1.209812639483494712e+00 2.765306666097301047e+01 2.679516285756592953e-01 7.058789005218964974e+01
1.493958486362616966e+00 2.699096362721242670e+01 2.719915214601473230e-01 6.982262026607207872e+01
1.308495125828276429e+00 2.568540972785874033e+01 2.717560027494901886e-01 7.025242201424794075e+01
1.389535995166810256e+00 2.595183377967245519e+01 2.774100755386058603e-01 7.005981249368687713e+01
1.493482308952344129e+00 2.964446326661572328e+01 2.757328234684476298e-01 7.017304345197270266e+01
1.467582420138476396e+00 2.719523941426020386e+01 2.629654906418003590e-01 7.024216767731327593e+01
1.391790672525065498e+00 2.765351271749761608e+01 2.751508573468167684e-01 7.013976475455969251e+01
1.808755470256131703e+00 2.705257385295828598e+01 2.609116037143573430e-01 6.961866874258342364e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.552839390847679857e+00 2.640671908969460446e+01 2.692708736836835759e-01 6.996487145054528867e+01
1.435690711580581480e+00 2.684456210662407116e+01 2.751900234135986612e-01 7.016841161773579927e+01
1.317640246757108891e+00 2.761750621093796454e+01 2.669793470362729626e-01 7.044259191656642827e+01
1.384300975057600303e+00 2.632649440734363111e+01 2.624546727641908217e-01 7.007453096759481070e+01
1.423750812640000252e+00 2.629148827111077580e+01 2.589948544557273968e-01 7.018080025730681371e+01
1.474013019608564790e+00 2.661381966408697508e+01 2.685402903564436672e-01 7.018578980226736519e+01
1.338538087775607899e+00 2.653033739232180110e+01 2.746076353419489302e-01 7.032087973166794370e+01
1.227122337859660739e+00 2.758497799264513972e+01 2.679901961124135368e-01 7.056154552520661127e+01
1.498184873787656635e+00 2.701657340370432436e+01 2.723590878668933346e-01 6.981291119818901336e+01
1.308495125828276429e+00 2.568540972785874033e+01 2.717560027494901886e-01 7.025242201424794075e+01
1.389535995166810256e+00 2.595183377967245519e+01 2.774100755386058603e-01 7.005981249368687713e+01
1.493482308952344129e+00 2.964446326661572328e+01 2.757328234684476298e-01 7.017304345197270266e+01
1.467582420138476396e+00 2.719523941426020386e+01 2.629654906418003590e-01 7.024216767731327593e+01
1.381909494947795025e+00 2.787662326657980216e+01 2.754974185232310635e-01 7.013500685200364160e+01
1.639328364094241985e+00 2.686440341189312164e+01 2.658465106127867461e-01 6.987168698526950550e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.614898648663176672e+00 2.596469671450233818e+01 2.676952259925037270e-01 6.997351342188359524e+01
1.430109545934590498e+00 2.678829753238893119e+01 2.738069047921918298e-01 7.015821574021546780e+01
1.345502161980739686e+00 2.707790722452564935e+01 2.650881872155308461e-01 7.028875496910390552e+01
1.384300975057600303e+00 2.632649440734363111e+01 2.624546727641908217e-01 7.007453096759481070e+01
1.412545079345731036e+00 2.606044052149594492e+01 2.579797447518166753e-01 7.016511142039674098e+01
1.474013019608564790e+00 2.661381966408697508e+01 2.685402903564436672e-01 7.018578980226736519e+01
1.338538087775607899e+00 2.653033739232180110e+01 2.746076353419489302e-01 7.032087973166794370e+01
1.214267544042900493e+00 2.770665906087982222e+01 2.672266970832835042e-01 7.058931277675785054e+01
1.488911138352962737e+00 2.686205353944932739e+01 2.708939740395391316e-01 6.995596921508172272e+01
1.308495125828276429e+00 2.568540972785874033e+01 2.717560027494901886e-01 7.025242201424794075e+01
1.389535995166810256e+00 2.595183377967245519e+01 2.774100755386058603e-01 7.005981249368687713e+01
1.493482308952344129e+00 2.964446326661572328e+01 2.757328234684476298e-01 7.017304345197270266e+01
1.470902917696160106e+00 2.726370378585976084e+01 2.632662892780074371e-01 7.024681661400262556e+01
1.402029550867378127e+00 2.742232551829235021e+01 2.747917505808745164e-01 7.014469489421715309e+01
1.696414187030657716e+00 2.688516907150258106e+01 2.636744992391117925e-01 6.979350697299854289e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.564907400928252645e+00 2.591075576745111064e+01 2.651383940888471513e-01 7.001221348656267196e+01
1.430109545934590498e+00 2.678829753238893119e+01 2.738069047921918298e-01 7.015821574021546780e+01
1.359234210293493117e+00 2.681195998825517890e+01 2.641561085046049140e-01 7.021293475438118037e+01
1.381289467590142817e+00 2.630102630271623099e+01 2.628241828348883979e-01 7.008159797127376578e+01
1.396470887976627884e+00 2.572901145343051610e+01 2.565236091101055771e-01 7.014260639013869536e+01
1.474013019608564790e+00 2.661381966408697508e+01 2.685402903564436672e-01 7.018578980226736519e+01
1.338538087775607899e+00 2.653033739232180110e+01 2.746076353419489302e-01 7.032087973166794370e+01
1.214267544042900493e+00 2.770665906087982222e+01 2.672266970832835042e-01 7.058931277675785054e+01
1.488911138352962737e+00 2.686205353944932739e+01 2.708939740395391316e-01 6.995596921508172272e+01
1.439157873640118934e+00 2.608952457611480824e+01 2.690339105381817086e-01 7.009784569588923375e+01
1.389535995166810256e+00 2.595183377967245519e+01 2.774100755386058603e-01 7.005981249368687713e+01
1.450787112880516094e+00 2.812774243040654198e+01 2.764217426170865743e-01 7.012653465537036368e+01
1.394990623716428013e+00 2.652598103783482131e+01 2.672345325343110645e-01 7.024943667789489155e+01
1.412848728128546005e+00 2.869574288341351931e+01 2.725243318792676117e-01 7.021820140907175301e+01
1.696414187030657716e+00 2.688516907150258106e+01 2.636744992391117925e-01 6.979350697299854289e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.551633642639815847e+00 2.660463419998223600e+01 2.671072805249495308e-01 7.004210239573076535e+01
1.459893001256682865e+00 2.740231282895903675e+01 2.711619581973546689e-01 7.023044971138814674e+01
1.344644891435079481e+00 2.683714523268530883e+01 2.635988433844017043e-01 7.021638509825692154e+01
1.333365441506711324e+00 2.677947979273451651e+01 2.648129705521665711e-01 7.023459150045856347e+01
1.412134993546624306e+00 2.590774950111160635e+01 2.589510709257943355e-01 7.015132977073476184e+01
1.474013019608564790e+00 2.661381966408697508e+01 2.685402903564436672e-01 7.018578980226736519e+01
1.289880108886630961e+00 2.651337254994879444e+01 2.763202572057787965e-01 7.038453540827461552e+01
1.245184610338717857e+00 2.765984043588227692e+01 2.684723658129273272e-01 7.051610158359208924e+01
1.488911138352962737e+00 2.686205353944932739e+01 2.708939740395391316e-01 6.995596921508172272e+01
1.439872942220889573e+00 2.601868894880951188e+01 2.689390427427391095e-01 7.009457449162395903e+01
1.386999630198598954e+00 2.568485923155227368e+01 2.821416334391764202e-01 6.997163854497966895e+01
1.405735732179652642e+00 2.767574475304457238e+01 2.763933283294115473e-01 7.019877072870276891e+01
1.388641989854005443e+00 2.647961115167532498e+01 2.659873899523349516e-01 7.020551144046781644e+01
1.412848728128546005e+00 2.869574288341351931e+01 2.725243318792676117e-01 7.021820140907175301e+01
1.741144795954204127e+00 2.693974443351813974e+01 2.626958631910376041e-01 6.971460878182968202e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.593852707065318342e+00 2.679798648011924911e+01 2.663840979463714120e-01 7.002117851139895777e+01
1.459893001256682865e+00 2.740231282895903675e+01 2.711619581973546689e-01 7.023044971138814674e+01
1.344644891435079481e+00 2.683714523268530883e+01 2.635988433844017043e-01 7.021638509825692154e+01
1.374065597351957990e+00 2.637314641050687669e+01 2.631239645013098150e-01 7.010465958550852861e+01
1.412134993546624306e+00 2.590774950111160635e+01 2.589510709257943355e-01 7.015132977073476184e+01
1.474013019608564790e+00 2.661381966408697508e+01 2.685402903564436672e-01 7.018578980226736519e+01
1.289880108886630961e+00 2.651337254994879444e+01 2.763202572057787965e-01 7.038453540827461552e+01
1.203619756941924024e+00 2.800364808587270460e+01 2.705090305300861253e-01 7.064135431399095921e+01
1.488911138352962737e+00 2.686205353944932739e+01 2.708939740395391316e-01 6.995596921508172272e+01
1.482154307153945805e+00 2.628564359116105820e+01 2.583812862121381837e-01 7.019288306025053714e+01
1.397261469089745800e+00 2.577585708206880000e+01 2.726737847746337762e-01 7.004499982419891069e+01
1.405735732179652642e+00 2.767574475304457238e+01 2.763933283294115473e-01 7.019877072870276891e+01
1.395183891602569171e+00 2.693738033698548051e+01 2.699698196138787254e-01 7.020293172016771166e+01
1.414995046792663080e+00 2.862268603022722857e+01 2.723845277145803268e-01 7.021706405204635359e+01
1.785436264351962565e+00 2.686689926824370644e+01 2.613626244828971545e-01 6.963337427004859137e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.576770740191487441e+00 2.685584063496200713e+01 2.666542980852813494e-01 7.004822932800132662e+01
1.459893001256682865e+00 2.740231282895903675e+01 2.711619581973546689e-01 7.023044971138814674e+01
1.344644891435079481e+00 2.683714523268530883e+01 2.635988433844017043e-01 7.021638509825692154e+01
1.367270389066093106e+00 2.596620332774411466e+01 2.614769222688288486e-01 7.008476587592862472e+01
1.412134993546624306e+00 2.590774950111160635e+01 2.589510709257943355e-01 7.015132977073476184e+01
1.474013019608564790e+00 2.661381966408697508e+01 2.685402903564436672e-01 7.018578980226736519e+01
1.289880108886630961e+00 2.651337254994879444e+01 2.763202572057787965e-01 7.038453540827461552e+01
1.315116950276482122e+00 2.774202423365096948e+01 2.707931007713849647e-01 7.046258141851774326e+01
1.585749545617115341e+00 2.687877318667247550e+01 2.757908147664592247e-01 6.978116561485131797e+01
1.367825706553289056e+00 2.606652686965870558e+01 2.572574071803548912e-01 7.040380182903766126e+01
1.397261469089745800e+00 2.577585708206880000e+01 2.726737847746337762e-01 7.004499982419891069e+01
1.405735732179652642e+00 2.767574475304457238e+01 2.763933283294115473e-01 7.019877072870276891e+01
1.439885072818638534e+00 2.613673780510926292e+01 2.707590213187877626e-01 7.002006455436814747e+01
1.414253971105072782e+00 2.864847436266480329e+01 2.725390479068678373e-01 7.021733087965918685e+01
1.785436264351962565e+00 2.686689926824370644e+01 2.613626244828971545e-01 6.963337427004859137e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.755674009433527694e+00 2.706940166949721771e+01 2.606266642125692479e-01 6.983851088249750205e+01
1.459893001256682865e+00 2.740231282895903675e+01 2.711619581973546689e-01 7.023044971138814674e+01
1.344644891435079481e+00 2.683714523268530883e+01 2.635988433844017043e-01 7.021638509825692154e+01
1.455283168881127187e+00 2.633382562786473002e+01 2.672431724163379929e-01 6.996246266242393119e+01
1.428199135811257348e+00 2.606637839938283463e+01 2.620382350291244333e-01 7.008101421107333806e+01
1.469239649810110349e+00 2.680623465328223176e+01 2.744966803370817998e-01 7.018163090931084014e+01
1.335612520847979656e+00 2.619927370503607733e+01 2.747672690604303636e-01 7.023993134312665632e+01
1.324568509702674479e+00 2.820217192896724612e+01 2.687231013332403995e-01 7.049181076986148753e+01
1.532169473461421294e+00 2.681866478535531684e+01 2.805723292265258073e-01 6.976308367709343372e+01
1.381095190274215456e+00 2.680446335204688779e+01 2.616249941407363111e-01 7.035050728419324173e+01
1.397261469089745800e+00 2.577585708206880000e+01 2.726737847746337762e-01 7.004499982419891069e+01
1.366464778053271489e+00 2.754377643587715596e+01 2.721001062019240968e-01 7.025479410873425934e+01
1.439885072818638534e+00 2.613673780510926292e+01 2.707590213187877626e-01 7.002006455436814747e+01
1.414253971105072782e+00 2.864847436266480329e+01 2.725390479068678373e-01 7.021733087965918685e+01
1.785436264351962565e+00 2.686689926824370644e+01 2.613626244828971545e-01 6.963337427004859137e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.755674009433527694e+00 2.706940166949721771e+01 2.606266642125692479e-01 6.983851088249750205e+01
1.459893001256682865e+00 2.740231282895903675e+01 2.711619581973546689e-01 7.023044971138814674e+01
1.264577747706581601e+00 2.720138954370318274e+01 2.609615010185439843e-01 7.040014468521944480e+01
1.455283168881127187e+00 2.633382562786473002e+01 2.672431724163379929e-01 6.996246266242393119e+01
1.428199135811257348e+00 2.606637839938283463e+01 2.620382350291244333e-01 7.008101421107333806e+01
1.456997399175996577e+00 2.658553796089416821e+01 2.707803669893572573e-01 7.015161727844269990e+01
1.335612520847979656e+00 2.619927370503607733e+01 2.747672690604303636e-01 7.023993134312665632e+01
1.324568509702674479e+00 2.820217192896724612e+01 2.687231013332403995e-01 7.049181076986148753e+01
1.532169473461421294e+00 2.681866478535531684e+01 2.805723292265258073e-01 6.976308367709343372e+01
1.343988528033487118e+00 2.701759170796880483e+01 2.592282706160444206e-01 7.053591214978564494e+01
1.372512184804483004e+00 2.556631263189962766e+01 2.737855871789819373e-01 7.005947842356128774e+01
1.366464778053271489e+00 2.754377643587715596e+01 2.721001062019240968e-01 7.025479410873425934e+01
1.440894064624945736e+00 2.614528062319001478e+01 2.707136947750667377e-01 7.001947428323323663e+01
1.414253971105072782e+00 2.864847436266480329e+01 2.725390479068678373e-01 7.021733087965918685e+01
1.691894351488084425e+00 2.713791835694946641e+01 2.628565738365362114e-01 6.980761035286106164e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.800210317514225000e+00 2.686342059032847729e+01 2.590727613052232758e-01 6.978909596185218334e+01
1.459893001256682865e+00 2.740231282895903675e+01 2.711619581973546689e-01 7.023044971138814674e+01
1.264577747706581601e+00 2.720138954370318274e+01 2.609615010185439843e-01 7.040014468521944480e+01
1.461766345962244751e+00 2.634111500046060073e+01 2.668355532405349284e-01 6.994743075091491846e+01
1.428199135811257348e+00 2.606637839938283463e+01 2.620382350291244333e-01 7.008101421107333806e+01
1.457438103068206869e+00 2.656295055221952595e+01 2.704158221850068711e-01 7.013274816510349297e+01
1.335612520847979656e+00 2.619927370503607733e+01 2.747672690604303636e-01 7.023993134312665632e+01
1.324568509702674479e+00 2.820217192896724612e+01 2.687231013332403995e-01 7.049181076986148753e+01
1.530812506123957695e+00 2.681840635187657895e+01 2.806752520843066034e-01 6.976377864159353237e+01
1.343988528033487118e+00 2.701759170796880483e+01 2.592282706160444206e-01 7.053591214978564494e+01
1.372512184804483004e+00 2.556631263189962766e+01 2.737855871789819373e-01 7.005947842356128774e+01
1.349623370696109159e+00 2.756927671993087969e+01 2.722692171211359979e-01 7.025918243913928052e+01
1.371276644629726427e+00 2.579279054342938693e+01 2.674021268058659473e-01 7.014974384558824738e+01
1.389045265570465260e+00 2.786197379910933591e+01 2.732237309982608053e-01 7.022498877516092364e+01
1.635466003120401135e+00 2.699953653175110446e+01 2.646759149804814859e-01 6.988586371509974526e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.800210317514225000e+00 2.686342059032847729e+01 2.590727613052232758e-01 6.978909596185218334e+01
1.459893001256682865e+00 2.740231282895903675e+01 2.711619581973546689e-01 7.023044971138814674e+01
1.264577747706581601e+00 2.720138954370318274e+01 2.609615010185439843e-01 7.040014468521944480e+01
1.435507635542072613e+00 2.645567385585427900e+01 2.660533323735340683e-01 7.000771661028629467e+01
1.414131809889243918e+00 2.575629412095928217e+01 2.613015208045768034e-01 7.006559296259669622e+01
1.457438103068206869e+00 2.656295055221952595e+01 2.704158221850068711e-01 7.013274816510349297e+01
1.337515997825275305e+00 2.625428323104132033e+01 2.746232958544790326e-01 7.024064232576199629e+01
1.501797034275976994e+00 2.768868752660721100e+01 2.658926007412973358e-01 7.016169560609290556e+01
1.575305924169965177e+00 2.682584084928072343e+01 2.771074107269157483e-01 6.976796001971334249e+01
1.343988528033487118e+00 2.701759170796880483e+01 2.592282706160444206e-01 7.053591214978564494e+01
1.436058702848405311e+00 2.574105283194767679e+01 2.716013971775643188e-01 7.001951429512234881e+01
1.356258850830314833e+00 2.702488612250876443e+01 2.707777345306802697e-01 7.022564581942765471e+01
1.371276644629726427e+00 2.579279054342938693e+01 2.674021268058659473e-01 7.014974384558824738e+01
1.304601950707460656e+00 2.799175329115927369e+01 2.787142430114901148e-01 7.027239100277694206e+01
1.635466003120401135e+00 2.699953653175110446e+01 2.646759149804814859e-01 6.988586371509974526e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.834053405739298093e+00 2.683545857032581594e+01 2.579217168830340023e-01 6.976921715982766159e+01
1.386450445512429797e+00 2.732676153785654094e+01 2.673263763298099338e-01 7.029425851458501029e+01
1.234267594317592698e+00 2.717020910344144724e+01 2.593785349362340842e-01 7.042647893506772050e+01
1.461998954679959661e+00 2.682967470411848510e+01 2.628017066242424038e-01 6.998594934457793215e+01
1.414131809889243918e+00 2.575629412095928217e+01 2.613015208045768034e-01 7.006559296259669622e+01
1.457438103068206869e+00 2.656295055221952595e+01 2.704158221850068711e-01 7.013274816510349297e+01
1.337515997825275305e+00 2.625428323104132033e+01 2.746232958544790326e-01 7.024064232576199629e+01
1.496762633071021309e+00 2.758002361034522210e+01 2.655016069741295004e-01 7.013946395070352935e+01
1.575305924169965177e+00 2.682584084928072343e+01 2.771074107269157483e-01 6.976796001971334249e+01
1.343988528033487118e+00 2.701759170796880483e+01 2.592282706160444206e-01 7.053591214978564494e+01
1.451290399172258772e+00 2.644939978654882040e+01 2.700957503039361773e-01 7.004578268447258438e+01
1.317268672006720598e+00 2.709686759249358090e+01 2.737187828468062856e-01 7.031403052946221521e+01
1.337490720725113658e+00 2.582156339601083062e+01 2.722116896411371223e-01 7.021608626457185665e+01
1.399877897964583395e+00 2.782545549800754614e+01 2.723967723658449192e-01 7.021463050101394288e+01
1.548491773515935366e+00 2.705261123413316326e+01 2.685338249435027524e-01 6.989641612034677109e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.746049026011732286e+00 2.693205492190923422e+01 2.597707913858992579e-01 6.987244690328897434e+01
1.337740505391927792e+00 2.798586500659783027e+01 2.652459300488228533e-01 7.048092186215102117e+01
1.232740522379041970e+00 2.717233319894508625e+01 2.593806262821510278e-01 7.042495586753921089e+01
1.461998954679959661e+00 2.682967470411848510e+01 2.628017066242424038e-01 6.998594934457793215e+01
1.414131809889243918e+00 2.575629412095928217e+01 2.613015208045768034e-01 7.006559296259669622e+01
1.494143650289558201e+00 2.664481795353921356e+01 2.724996684537763780e-01 7.001914847036707101e+01
1.328522946749378653e+00 2.605718583550839540e+01 2.759643055742900253e-01 7.023078887594556363e+01
1.500034257903895218e+00 2.765063927095846452e+01 2.657556957656437846e-01 7.015391127678793737e+01
1.575305924169965177e+00 2.682584084928072343e+01 2.771074107269157483e-01 6.976796001971334249e+01
1.343988528033487118e+00 2.701759170796880483e+01 2.592282706160444206e-01 7.053591214978564494e+01
1.451290399172258772e+00 2.644939978654882040e+01 2.700957503039361773e-01 7.004578268447258438e+01
1.283414713474921420e+00 2.715936686214169171e+01 2.762724035466400108e-01 7.039077222182255866e+01
1.320298306156078683e+00 2.573121249297806656e+01 2.721800844158294153e-01 7.023769988017224364e+01
1.365537067553948880e+00 2.829205488478041275e+01 2.766929293752998786e-01 7.026337781022139950e+01
1.552145996349604040e+00 2.703642951776530978e+01 2.685908338559794828e-01 6.988628135699694610e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.764932371342967432e+00 2.688331858960711784e+01 2.595175786095618164e-01 6.984430631304080350e+01
1.337740505391927792e+00 2.798586500659783027e+01 2.652459300488228533e-01 7.048092186215102117e+01
1.239503525952330820e+00 2.716292613362061559e+01 2.593713642562097133e-01 7.043170113662424114e+01
1.461998954679959661e+00 2.682967470411848510e+01 2.628017066242424038e-01 6.998594934457793215e+01
1.414131809889243918e+00 2.575629412095928217e+01 2.613015208045768034e-01 7.006559296259669622e+01
1.494143650289558201e+00 2.664481795353921356e+01 2.724996684537763780e-01 7.001914847036707101e+01
1.328522946749378653e+00 2.605718583550839540e+01 2.759643055742900253e-01 7.023078887594556363e+01
1.466755566273705735e+00 2.691676812357026094e+01 2.640301440680835610e-01 7.011969667625912450e+01
1.575305924169965177e+00 2.682584084928072343e+01 2.771074107269157483e-01 6.976796001971334249e+01
1.392006238540859808e+00 2.689838337224236398e+01 2.634722959268400722e-01 7.037065765572496900e+01
1.443219381430330239e+00 2.641259456286678642e+01 2.696429943161957055e-01 7.005079899499706642e+01
1.283414713474921420e+00 2.715936686214169171e+01 2.762724035466400108e-01 7.039077222182255866e+01
1.320298306156078683e+00 2.573121249297806656e+01 2.721800844158294153e-01 7.023769988017224364e+01
1.365537067553948880e+00 2.829205488478041275e+01 2.766929293752998786e-01 7.026337781022139950e+01
1.552145996349604040e+00 2.703642951776530978e+01 2.685908338559794828e-01 6.988628135699694610e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.764932371342967432e+00 2.688331858960711784e+01 2.595175786095618164e-01 6.984430631304080350e+01
1.339296417009363971e+00 2.797252415791637858e+01 2.653180908475171185e-01 7.047632810167792172e+01
1.270453592760541817e+00 2.709995301487455421e+01 2.609670353746195715e-01 7.038155769353647884e+01
1.461998954679959661e+00 2.682967470411848510e+01 2.628017066242424038e-01 6.998594934457793215e+01
1.414131809889243918e+00 2.575629412095928217e+01 2.613015208045768034e-01 7.006559296259669622e+01
1.494143650289558201e+00 2.664481795353921356e+01 2.724996684537763780e-01 7.001914847036707101e+01
1.327286155638747189e+00 2.579840003912056545e+01 2.774024728899950332e-01 7.019722659922875607e+01
1.393868504830064303e+00 2.697782201557472703e+01 2.552493020980541871e-01 7.035587324715660884e+01
1.564593105322761968e+00 2.682259368292264057e+01 2.781011364852958856e-01 6.976364688711888107e+01
1.402312586005845185e+00 2.688967429311418300e+01 2.653463629332917240e-01 7.031231804692833975e+01
1.443219381430330239e+00 2.641259456286678642e+01 2.696429943161957055e-01 7.005079899499706642e+01
1.283414713474921420e+00 2.715936686214169171e+01 2.762724035466400108e-01 7.039077222182255866e+01
1.320298306156078683e+00 2.573121249297806656e+01 2.721800844158294153e-01 7.023769988017224364e+01
1.365537067553948880e+00 2.829205488478041275e+01 2.766929293752998786e-01 7.026337781022139950e+01
1.552145996349604040e+00 2.703642951776530978e+01 2.685908338559794828e-01 6.988628135699694610e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.764932371342967432e+00 2.688331858960711784e+01 2.595175786095618164e-01 6.984430631304080350e+01
1.349297175280749217e+00 2.782240835928233125e+01 2.657342867708947787e-01 7.043537840632362190e+01
1.270453592760541817e+00 2.709995301487455421e+01 2.609670353746195715e-01 7.038155769353647884e+01
1.461998954679959661e+00 2.682967470411848510e+01 2.628017066242424038e-01 6.998594934457793215e+01
1.414131809889243918e+00 2.575629412095928217e+01 2.613015208045768034e-01 7.006559296259669622e+01
1.494143650289558201e+00 2.664481795353921356e+01 2.724996684537763780e-01 7.001914847036707101e+01
1.338695962814351770e+00 2.600051032050077637e+01 2.736062204276796250e-01 7.022441289835904854e+01
1.383115997250477180e+00 2.747660711954790358e+01 2.633877090057337167e-01 7.032076885492156748e+01
1.503581072988026124e+00 2.680410030394727983e+01 2.837606392704082325e-01 6.973908257878227346e+01
1.397495936482701540e+00 2.689546725613037736e+01 2.649772602903841534e-01 7.032839040089250204e+01
1.443219381430330239e+00 2.641259456286678642e+01 2.696429943161957055e-01 7.005079899499706642e+01
1.317862889919909186e+00 2.726897777133704537e+01 2.718205628663926121e-01 7.036658508758085873e+01
1.192924395742311905e+00 2.540116972246406490e+01 2.758075007711269233e-01 7.035039497238496153e+01
1.421851593969659877e+00 2.791313438855678797e+01 2.742478927144602618e-01 7.014957828137016804e+01
1.589514231197087790e+00 2.714541362144503012e+01 2.675763819765163420e-01 6.979639586973434007e+01
1.626970798204898649e+00 3.461938118533767295e+01 2.527298156150334374e-01 7.034875886157549019e+01
1.764932371342967432e+00 2.688331858960711784e+01 2.595175786095618164e-01 6.984430631304080350e+01
1.363432115344945572e+00 2.757372330826036944e+01 2.656308587276334787e-01 7.040256812002120057e+01
1.337049264134617887e+00 2.683499837345770445e+01 2.643113393307257586e-01 7.025406082183725687e+01
1.461998954679959661e+00 2.682967470411848510e+01 2.628017066242424038e-01 6.998594934457793215e+01
1.404712607671233515e+00 2.558785212649025809e+01 2.597845188598618682e-01 7.006372706624713942e+01
1.472771286432785542e+00 2.680493392664549646e+01 2.707456539588182776e-01 7.007720914650376187e+01
1.338695962814351770e+00 2.600051032050077637e+01 2.736062204276796250e-01 7.022441289835904854e+01
